R0, m1, m2, log_tau1, log_tau2, c1, c2
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.002727436268995742e+00,1.229355881676828799e-01,9.812046737350196279e-01,-7.063394749638580716e-01,-5.706529591755491460e+00,5.564333220945348879e-01,4.702256012038993904e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.003825276058645688e+00,1.263974131690180358e-01,8.449736611628639871e-01,-7.090545006880746293e-01,-5.512078517334316530e+00,5.446631412720213117e-01,4.904421825297258786e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
1.002412415559733150e+00,1.220205934748593707e-01,9.464627094058610801e-01,-6.851812313910827790e-01,-5.653528774690365744e+00,5.630303876919223738e-01,4.706045688270251715e-01
